Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1106,23/05/2024,30/05/2024,CUST233,Tracey Peck,Corporate,PROD3639,Mouse,Electronics,West,Washington,North Emily,3,2851,5,8125.35,5289.22,2836.13,Credit card,Delivered,"Harris, Moran and Sanchez",gstout@davis.net,35,No,0
ORD1107,18/06/2025,25/06/2025,CUST541,Danielle Smith,Consumer,PROD5939,Chips,Grocery,South,Tennessee,Maryland,3,247,10,666.9,535.13,131.77,Credit card,Pending,Phillips-Wolfe,laceyfarmer@lewis.com,32,No,0
ORD1108,16/03/2025,17/03/2025,CUST916,William Mendoza,Home office,PROD1699,Dining table,Furniture,South,Louisiana,East Ashley,3,753,10,2033.1,1671.67,361.43,Credit card,Returned,Moreno Group,tmoss@henry.com,3,Yes,23
ORD1109,11/02/2024,13/02/2024,CUST106,Sandra Lewis,Corporate,PROD1481,Chips,Grocery,West,Washington,Brookebury,8,4348,5,33044.8,24465.39,8579.41,Credit card,Pending,Horton-Shaw,erin94@pollard-kaufman.com,41,No,0
ORD1110,20/05/2025,25/05/2025,CUST400,Roy Morrison,Home office,PROD5410,Bed,Furniture,West,Tennessee,Schmidtmouth,6,1553,20,7454.4,6361.95,1092.45,Pay check,Cancelled,Ortiz-Castillo,camerondavenport@bauer.com,18,No,0
ORD1111,23/08/2025,29/08/2025,CUST657,Caleb Daniels,Corporate,PROD9470,Keyboard,Electronics,East,Arkansas,Lake Pamela,10,451,5,4284.5,2581.8,1702.7,Cash,Cancelled,"Smith, Cooper and Olsen",mckeemichelle@wyatt.com,10,No,0
ORD1112,07/03/2024,10/03/2024,CUST132,Stephanie James,Consumer,PROD8360,Notebook,Office Supplies,South,Texas,East Jon,5,3572,15,15181,11498.69,3682.31,Credit card,Returned,Young and Sons,richard19@foster-blair.org,42,No,0
ORD1113,19/11/2025,25/11/2025,CUST362,Kristen Chen,Home office,PROD3060,Chips,Grocery,South,Texas,Lake Alexis,6,3138,5,17886.6,13496.1,4390.5,Cash,Cancelled,Crawford PLC,annette14@clark.com,5,Yes,37
ORD1114,01/04/2025,03/04/2025,CUST695,Donna Thornton,Consumer,PROD5818,Cold drinks,Grocery,East,Oklahoma,Lake Amber,5,704,20,2816,2020.86,795.14,UPI,Delivered,Strickland PLC,valdezryan@gutierrez-palmer.com,24,No,0
ORD1115,04/09/2024,06/09/2024,CUST294,Robert Wilcox,Home office,PROD5039,Cold drinks,Grocery,North,Indiana,Gonzalezborough,2,2421,10,4357.8,2715.52,1642.28,Credit card,Delivered,"Ruiz, Brown and Fisher",jrivera@henderson.net,5,Yes,39
ORD1116,22/04/2024,28/04/2024,CUST732,Angela Murphy,Consumer,PROD5175,Sofa,Furniture,East,Tennessee,Phillipsmouth,10,3224,5,30628,19651.94,10976.06,UPI,Pending,Wilson PLC,edoyle@patterson.org,30,No,0
ORD1117,09/07/2025,10/07/2025,CUST248,Dillon Black,Home office,PROD3445,Cold drinks,Grocery,South,South Carolina,Port Kelsey,6,4017,20,19281.6,11714.78,7566.82,Cash,Cancelled,Wilson and Sons,ldeleon@jordan-allen.org,37,No,0
ORD1118,01/09/2025,04/09/2025,CUST185,Christine Lee,Corporate,PROD3816,Kettle,Electronics,North,Mississippi,Baldwinborough,2,1027,5,1951.3,1403.78,547.52,Cash,Cancelled,"Scott, Brown and Scott",gregory13@williams.com,27,No,0
ORD1119,07/09/2024,11/09/2024,CUST245,John Walters,Home office,PROD7297,Cold drinks,Grocery,South,Connecticut,Lake Jorge,3,4535,15,11564.25,9071.37,2492.88,Credit card,Cancelled,"Yang, Cordova and Castro",carlsonkayla@ross-sanders.org,28,No,0
ORD1120,12/09/2025,15/09/2025,CUST732,Heather Wright,Consumer,PROD3398,Sofa,Furniture,North,Wyoming,Riceview,9,1819,10,14733.9,9716.08,5017.82,Credit card,Delivered,May Ltd,kcastillo@hernandez.com,13,No,0
ORD1121,05/11/2025,08/11/2025,CUST138,Stephanie Rogers,Consumer,PROD8131,Stapler,Office Supplies,East,Oklahoma,Westville,3,989,20,2373.6,2055.62,317.98,UPI,Delivered,"Smith, Wilson and Guerrero",cortezwilliam@jordan.com,31,No,0
ORD1122,22/09/2025,26/09/2025,CUST496,Kendra Howard,Home office,PROD8730,Calculator,Office Supplies,East,Ohio,Lake Bobmouth,7,3929,20,22002.4,17338.21,4664.19,Credit card,Returned,Rivera Group,harrisjames@wood.com,6,Yes,50
ORD1123,29/01/2025,01/02/2025,CUST295,Robert Frazier,Home office,PROD3083,Sofa,Furniture,West,Kentucky,North Shannonfort,9,2743,20,19749.6,14120.13,5629.47,Credit card,Pending,Weaver LLC,patricia93@lewis.net,38,No,0
ORD1124,28/08/2024,02/09/2024,CUST985,Todd Johnson,Home office,PROD3403,Monitor,Electronics,West,Idaho,Danielview,3,2473,20,5935.2,4185.22,1749.98,Cash,Cancelled,"Montgomery, Fritz and Hardy",petersonamy@marshall.com,16,No,0
ORD1125,15/02/2024,19/02/2024,CUST764,Brandon Choi,Home office,PROD5864,Cold drinks,Grocery,North,West Virginia,Smithtown,7,2791,5,18560.15,11383.8,7176.35,UPI,Cancelled,"Holmes, Spencer and Riddle",ldixon@reed.net,35,No,0
ORD1126,08/11/2025,14/11/2025,CUST974,Erik Jensen,Home office,PROD1122,File Folder,Office Supplies,North,Connecticut,Port Markstad,9,3907,20,28130.4,24884.03,3246.37,UPI,Returned,Ramirez-Moore,smithshawn@horton-hayes.com,10,No,0
ORD1127,04/11/2025,08/11/2025,CUST445,Ricardo Jensen,Consumer,PROD9401,File Folder,Office Supplies,West,West Virginia,Lopezburgh,5,2178,15,9256.5,7292.23,1964.27,UPI,Returned,Brandt-Singh,vferguson@anthony-crane.org,41,No,0
ORD1128,05/07/2025,10/07/2025,CUST998,Eric Griffin,Consumer,PROD4193,Sofa,Furniture,North,Montana,Port Nancy,9,215,0,1935,1172.51,762.49,Cash,Pending,Murillo-Delgado,richard77@smith.com,3,Yes,42
ORD1129,24/08/2024,28/08/2024,CUST910,Jose Crawford,Consumer,PROD5767,Laptop,Electronics,East,New York,West Mauriceborough,8,2331,0,18648,13181.66,5466.34,UPI,Pending,Harris-Hooper,pedro52@quinn-smith.com,6,Yes,49
ORD1130,19/09/2024,22/09/2024,CUST956,Darius Oneal,Home office,PROD5497,Juice packs,Grocery,North,Arizona,Port Kimberlytown,10,2279,0,22790,18704.54,4085.46,Cash,Pending,Boone-King,smithmanuel@cobb.com,26,No,0
ORD1131,04/04/2024,07/04/2024,CUST731,William Ayala,Home office,PROD1240,Protein,Grocery,North,Texas,Owenhaven,8,627,15,4263.6,2712.06,1551.54,Pay check,Pending,"Christensen, Levy and Jordan",mbell@young.com,44,No,0
ORD1132,23/11/2024,24/11/2024,CUST306,Charles Washington,Home office,PROD6110,Cupboard,Furniture,South,Maine,Danieltown,5,1271,15,5401.75,3828.92,1572.83,UPI,Returned,Thompson LLC,bradleyroberts@elliott.biz,29,No,0
ORD1133,01/09/2024,05/09/2024,CUST752,Margaret Aguirre,Consumer,PROD8680,Stamp,Office Supplies,North,Minnesota,Randolphview,3,403,15,1027.65,780.68,246.97,UPI,Cancelled,Wolfe Ltd,joseph42@meyer-thompson.biz,19,No,0
ORD1134,24/05/2024,31/05/2024,CUST453,Megan Rose,Consumer,PROD9019,Laptop,Electronics,South,North Carolina,Jesseton,9,1674,10,13559.4,10799.81,2759.59,Pay check,Pending,"Love, Wilson and Carter",charles39@simmons-ball.net,3,Yes,22
ORD1135,21/12/2024,22/12/2024,CUST114,George Wells,Home office,PROD5229,Juice packs,Grocery,North,Nevada,East Williamtown,2,1180,10,2124,1699.52,424.48,Cash,Delivered,Bolton-Martinez,wubarbara@jacobson.com,4,Yes,33
ORD1136,21/07/2025,28/07/2025,CUST899,Chad Schultz,Home office,PROD3367,Cold drinks,Grocery,South,Louisiana,Christinehaven,5,1700,10,7650,6682.14,967.86,Pay check,Cancelled,Blair-Vaughn,cwhitney@taylor.com,47,No,0
ORD1137,27/10/2025,02/11/2025,CUST434,Larry Harmon,Corporate,PROD7984,Cold drinks,Grocery,East,Oklahoma,West Joshua,3,2438,5,6948.3,4945.72,2002.58,Cash,Cancelled,Benton LLC,johnsmith@larson.info,18,No,0
ORD1138,23/06/2025,30/06/2025,CUST266,William Nelson,Consumer,PROD7749,Dining table,Furniture,East,Louisiana,Julieview,5,3713,15,15780.25,12549.88,3230.37,Cash,Delivered,Harris Ltd,diazandrew@hale-davis.com,21,No,0
ORD1139,28/10/2024,03/11/2024,CUST978,Juan Martinez,Home office,PROD2215,Stapler,Office Supplies,North,Florida,Taylorshire,4,4984,20,15948.8,10853.78,5095.02,Pay check,Returned,"Taylor, Riley and Malone",lawrence54@lane.com,49,No,0
ORD1140,01/09/2025,05/09/2025,CUST626,Alicia Miller,Home office,PROD9577,Laptop,Electronics,South,Delaware,South Faith,2,3369,15,5727.3,4305.69,1421.61,Cash,Pending,Booth and Sons,wilsonkyle@johnson-robbins.biz,45,No,0
ORD1141,05/10/2024,11/10/2024,CUST541,Daniel Warren,Corporate,PROD5558,File Folder,Office Supplies,South,Missouri,Jamesborough,8,3286,20,21030.4,18047.96,2982.44,UPI,Cancelled,Faulkner-Brown,iross@walker-smith.com,50,No,0
ORD1142,06/09/2025,07/09/2025,CUST752,Jesus Stevens,Consumer,PROD9166,Bed,Furniture,North,Utah,Teresaside,1,3293,0,3293,2626.2,666.8,Cash,Pending,Davidson Group,joseph84@navarro.com,3,Yes,33
ORD1143,03/07/2025,08/07/2025,CUST805,Debbie Wolf,Corporate,PROD3144,Chocolate,Grocery,East,South Carolina,Melissahaven,6,1037,10,5599.8,4995.46,604.34,Pay check,Delivered,"Kelly, Lewis and Thompson",coreytownsend@dennis.biz,10,No,0
ORD1144,20/10/2024,23/10/2024,CUST203,April Moore,Corporate,PROD1936,Sofa,Furniture,South,New York,Port Mark,2,327,5,621.3,509.94,111.36,Credit card,Returned,"Taylor, Robertson and Moore",raymondholloway@alvarez-hodges.biz,27,No,0
ORD1145,28/01/2024,03/02/2024,CUST155,Chloe Johnson,Corporate,PROD1350,Maggi,Grocery,South,Illinois,New Donnamouth,4,4027,15,13691.8,10847.38,2844.42,Cash,Cancelled,Walsh Group,ubarnes@ortiz.biz,46,No,0
ORD1146,10/05/2024,15/05/2024,CUST813,Jeffrey Rivas,Corporate,PROD9536,Calculator,Office Supplies,East,Delaware,East Gregory,2,3086,10,5554.8,3421.11,2133.69,Cash,Returned,Rivera-Hubbard,wmartin@navarro.com,15,No,0
ORD1147,09/02/2024,12/02/2024,CUST704,Gloria Buck,Consumer,PROD3157,Bed,Furniture,North,Tennessee,Lake David,2,4528,0,9056,5442.19,3613.81,Pay check,Delivered,Doyle Group,knielsen@wilson-moss.net,39,No,0
ORD1148,16/03/2024,23/03/2024,CUST537,Michael Gilbert,Home office,PROD6241,Pen,Office Supplies,East,Hawaii,West Heidi,9,2207,0,19863,13397.28,6465.72,UPI,Pending,"Lambert, Davis and Rodriguez",sharonyang@wells-michael.biz,50,No,0
ORD1149,31/08/2025,03/09/2025,CUST340,April Rodriguez,Home office,PROD2263,Keyboard,Electronics,West,Kansas,Millerhaven,8,1265,10,9108,5564.75,3543.25,Cash,Cancelled,Hill-Richard,jamesnorris@king.com,24,No,0
ORD1150,31/01/2024,04/02/2024,CUST203,Amber Ramos,Corporate,PROD1591,Dining table,Furniture,South,Iowa,Dianashire,2,2767,15,4703.9,4079.35,624.55,Credit card,Returned,"English, Davis and Simon",grace36@webb.com,18,No,0
ORD1151,22/05/2024,24/05/2024,CUST755,Jo Mcdaniel,Corporate,PROD9437,Cold drinks,Grocery,West,Hawaii,Garytown,7,343,15,2040.85,1772.97,267.88,Cash,Cancelled,Zuniga LLC,xmartinez@johnson-simpson.com,11,No,0
ORD1152,01/04/2025,06/04/2025,CUST547,Darren Thompson,Home office,PROD8316,Monitor,Electronics,North,Kansas,New Kyleton,8,1743,5,13246.8,9251.92,3994.88,UPI,Delivered,"Jackson, Jones and Trevino",robert84@terry-evans.com,1,Yes,47
ORD1153,13/02/2025,17/02/2025,CUST969,John Powell,Home office,PROD1649,Calculator,Office Supplies,South,Michigan,Danaborough,8,2446,10,17611.2,12651.49,4959.71,Cash,Pending,Waller and Sons,lawrencemiller@torres.info,41,No,0
ORD1154,23/09/2024,26/09/2024,CUST510,Jessica Espinoza,Corporate,PROD6381,Mouse,Electronics,North,South Dakota,North Daniel,10,1824,15,15504,13931.57,1572.43,Credit card,Cancelled,Braun-Mccormick,allenmorales@hernandez-roberts.net,34,No,0
ORD1155,22/08/2024,24/08/2024,CUST199,Megan Love,Consumer,PROD2707,Notebook,Office Supplies,East,Kansas,South Richard,3,2515,10,6790.5,4950.57,1839.93,Pay check,Pending,Huerta-Fuller,williamsmonica@griffith.com,29,No,0
ORD1156,06/03/2025,09/03/2025,CUST330,Laurie Wagner,Home office,PROD4455,Calculator,Office Supplies,West,New Mexico,Elizabethmouth,9,3171,0,28539,17841.91,10697.09,Cash,Cancelled,Payne-Pratt,charles61@alvarez.net,40,No,0
ORD1157,12/09/2025,13/09/2025,CUST368,Marissa Morales,Corporate,PROD2189,Charger,Electronics,West,Kansas,Stevenville,2,2206,20,3529.6,2564.84,964.76,Cash,Cancelled,Williamson LLC,catherine51@garcia.com,23,No,0
ORD1158,09/12/2024,13/12/2024,CUST779,Karen Mcgee,Home office,PROD5042,Protein,Grocery,South,Wisconsin,West Rachel,8,4742,15,32245.6,22861.11,9384.49,UPI,Returned,Morales LLC,fhuber@king.com,21,No,0
ORD1159,09/05/2024,12/05/2024,CUST359,Susan Farmer,Home office,PROD4275,Protein,Grocery,North,Iowa,South Lindseyborough,8,2395,15,16286,11709.13,4576.87,Credit card,Delivered,Cooper-Cole,amanda16@butler-burton.com,42,No,0
ORD1160,26/08/2025,27/08/2025,CUST803,Wayne Armstrong,Corporate,PROD7539,Keyboard,Electronics,West,Arizona,Tammyview,8,1632,0,13056,10726.66,2329.34,UPI,Delivered,King PLC,seansmith@larson.com,13,No,0
ORD1161,20/04/2025,27/04/2025,CUST507,Yvonne Martinez,Corporate,PROD4503,Laptop,Electronics,North,Indiana,New David,7,1506,15,8960.7,7214.58,1746.12,Pay check,Pending,"West, Bradley and Becker",christopherbeltran@coleman.biz,14,No,0
ORD1162,11/03/2025,13/03/2025,CUST881,Lauren Floyd,Corporate,PROD2318,Charger,Electronics,West,Alaska,Potterfurt,2,2859,5,5432.1,3533.46,1898.64,Pay check,Delivered,Lewis-Cook,brooke10@dyer.org,1,Yes,36
ORD1163,27/07/2025,30/07/2025,CUST726,Stephanie Lucas,Consumer,PROD5222,Monitor,Electronics,West,Wisconsin,Erikabury,5,1606,10,7227,5091.28,2135.72,Pay check,Cancelled,Tran-Long,johnperez@colon.com,0,Yes,25
ORD1164,08/08/2024,11/08/2024,CUST392,Claire Gordon,Consumer,PROD2683,Kettle,Electronics,North,Ohio,Davidton,7,1304,10,8215.2,6107.76,2107.44,Credit card,Returned,Haney Ltd,andrewpeterson@meyer-foster.info,17,No,0
ORD1165,15/09/2024,19/09/2024,CUST230,Erik King,Corporate,PROD4529,Charger,Electronics,West,Connecticut,West Gregory,5,4364,15,18547,14011.5,4535.5,Pay check,Pending,Glover Inc,rpetersen@baker.com,4,Yes,26
ORD1166,18/04/2025,21/04/2025,CUST270,Jennifer Smith,Corporate,PROD7823,Calculator,Office Supplies,East,California,North William,8,4976,0,39808,34073.69,5734.31,Pay check,Pending,Jones-Lopez,walterjuan@davis-nguyen.org,35,No,0
ORD1167,17/07/2025,18/07/2025,CUST909,Alan Bennett,Corporate,PROD2054,Sofa,Furniture,North,Indiana,Andresfurt,1,1942,15,1650.7,1306.14,344.56,Credit card,Pending,Keith Ltd,alexandramiller@gordon.com,14,No,0
ORD1168,28/05/2025,29/05/2025,CUST243,Corey Hunter,Home office,PROD1854,Cupboard,Furniture,West,Vermont,West Ronald,8,1828,5,13892.8,9492.39,4400.41,Credit card,Returned,Francis PLC,jeffreywilson@lynn.com,0,Yes,35
ORD1169,02/04/2024,09/04/2024,CUST205,Kimberly Wise,Consumer,PROD6713,Headphones,Electronics,North,Oregon,North Alicia,6,962,5,5483.4,3395.67,2087.73,UPI,Delivered,Lopez-Booth,davidparker@ramirez.com,47,No,0
ORD1170,02/01/2025,03/01/2025,CUST475,Daniel Spence,Corporate,PROD2135,Table,Furniture,South,Illinois,Christineport,10,1503,0,15030,11890.01,3139.99,Pay check,Returned,Keller-Gonzalez,jeanette31@garcia.com,14,No,0
ORD1171,22/01/2024,24/01/2024,CUST319,Laura Melton,Corporate,PROD7876,Chips,Grocery,East,Iowa,Thomasland,6,2467,0,14802,10550.98,4251.02,UPI,Delivered,"Lee, Young and Robinson",ayersderrick@burnett.biz,44,No,0
ORD1172,29/12/2024,03/01/2025,CUST900,Rebecca Fowler,Home office,PROD2121,Chair,Furniture,West,Ohio,Port Heidi,2,4389,10,7900.2,6224.98,1675.22,Pay check,Pending,"Baker, Orr and King",christophermckee@lawson.net,34,No,0
ORD1173,28/06/2024,04/07/2024,CUST143,Matthew Jones,Consumer,PROD8827,Table,Furniture,West,Iowa,Warnerberg,8,1977,20,12652.8,7803.32,4849.48,Credit card,Pending,"Mann, Peterson and Davis",wesley01@humphrey.com,43,No,0
ORD1174,10/09/2024,11/09/2024,CUST159,Sherri Luna,Consumer,PROD2916,Calculator,Office Supplies,West,Montana,West Kimberly,2,887,10,1596.6,1101.72,494.88,Credit card,Delivered,Fowler PLC,greenmelanie@summers.info,49,No,0
ORD1175,15/05/2024,19/05/2024,CUST695,James Huff,Corporate,PROD2396,File Folder,Office Supplies,East,Hawaii,West Tonibury,10,2202,20,17616,12026.39,5589.61,UPI,Returned,Zavala Inc,andrewclark@smith.com,36,No,0
ORD1176,14/04/2025,16/04/2025,CUST375,Toni Graves,Home office,PROD6687,Stapler,Office Supplies,East,Tennessee,South Erin,4,3301,15,11223.4,9016.9,2206.5,UPI,Cancelled,Davis PLC,dennis24@martin.biz,30,No,0
ORD1177,25/01/2025,31/01/2025,CUST133,Megan Perez,Consumer,PROD5974,Juice packs,Grocery,East,Montana,West Gloria,7,2871,5,19092.15,17004.73,2087.42,Pay check,Pending,"Huffman, Lawson and Kaiser",zmitchell@burns-leon.info,7,Yes,25
ORD1178,29/09/2024,06/10/2024,CUST963,Amy Herman,Consumer,PROD7469,Chips,Grocery,West,Kansas,Port Maryhaven,4,2676,10,9633.6,6109.71,3523.89,Pay check,Returned,Jones-Ward,garciawilliam@lewis-burgess.biz,3,Yes,47
ORD1179,23/02/2024,25/02/2024,CUST985,Timothy Levine,Corporate,PROD7303,Chocolate,Grocery,North,Idaho,West Kennethview,5,4417,10,19876.5,15764.36,4112.14,Credit card,Pending,Maldonado PLC,hooperkatherine@fields.info,26,No,0
ORD1180,06/11/2024,09/11/2024,CUST580,Debra Thomas,Corporate,PROD2904,Chair,Furniture,West,North Carolina,Sarahport,1,4230,0,4230,3524.58,705.42,Pay check,Returned,Guzman LLC,alexanderalexa@guerra.com,38,No,0
ORD1181,20/09/2024,24/09/2024,CUST905,Sherry Ross,Home office,PROD2141,Juice packs,Grocery,South,Idaho,Sarahview,2,3380,5,6422,4585.77,1836.23,Credit card,Pending,Valencia-Allen,jessicasmith@rodriguez.net,0,Yes,22
ORD1182,02/05/2024,03/05/2024,CUST114,Michael Jones,Corporate,PROD9845,Maggi,Grocery,North,Iowa,Teresatown,10,103,10,927,815.99,111.01,Credit card,Delivered,"Harris, Smith and Dawson",zmorales@larsen.com,13,No,0
ORD1183,24/04/2025,25/04/2025,CUST755,Lisa Burton,Consumer,PROD6801,Mouse,Electronics,West,Colorado,Port Carlaborough,4,3908,20,12505.6,10174.87,2330.73,Credit card,Cancelled,Hayes-Hernandez,katherinebeck@stewart.biz,35,No,0
ORD1184,14/02/2024,15/02/2024,CUST737,Stacy Humphrey,Home office,PROD2108,Chips,Grocery,North,New Mexico,Garrisonport,8,1678,10,12081.6,9751.65,2329.95,UPI,Cancelled,Davis Inc,oleonard@morales-brooks.info,13,No,0
ORD1185,11/10/2024,17/10/2024,CUST966,Marc Bradley,Consumer,PROD5144,Mouse,Electronics,South,Colorado,Port Melissamouth,1,4830,0,4830,4052.25,777.75,UPI,Pending,"Green, Jackson and Henderson",omarshall@yates-cobb.com,5,Yes,38
ORD1186,01/12/2023,06/12/2023,CUST869,Karen Gardner,Home office,PROD8742,File Folder,Office Supplies,East,Kansas,South Glennmouth,2,742,20,1187.2,713.52,473.68,Pay check,Delivered,"Anderson, Clay and White",rodriguezcory@wood-foster.com,35,No,0
ORD1187,21/11/2025,25/11/2025,CUST264,Christina Franklin,Consumer,PROD5239,Chips,Grocery,South,Illinois,Ashleyville,4,2221,15,7551.4,6556.65,994.75,Pay check,Cancelled,"Bullock, Simpson and Vega",andersonkirk@fields-jackson.com,23,No,0
ORD1188,30/03/2025,06/04/2025,CUST823,Samuel Martinez,Consumer,PROD4607,Monitor,Electronics,West,Rhode Island,Port Crystalfort,9,4570,5,39073.5,24900.33,14173.17,Pay check,Delivered,Reid PLC,kevin16@welch.com,3,Yes,25
ORD1189,18/01/2024,25/01/2024,CUST618,Brian Hall,Corporate,PROD4762,File Folder,Office Supplies,East,Nevada,Floreschester,8,4560,5,34656,23206.47,11449.53,Credit card,Returned,Schmitt-Brown,mark71@rose.info,46,No,0
ORD1190,11/01/2024,17/01/2024,CUST566,Michelle Moreno,Corporate,PROD7117,Chips,Grocery,South,Ohio,Smithhaven,1,786,10,707.4,490.15,217.25,Credit card,Returned,Thomas and Sons,kristenmacias@hall.com,37,No,0
ORD1191,09/08/2024,10/08/2024,CUST761,Brandon Carter,Consumer,PROD4620,Cold drinks,Grocery,West,Kentucky,Davidshire,6,3482,0,20892,13961.44,6930.56,Pay check,Cancelled,Hicks-Gardner,kharris@long.com,3,Yes,29
ORD1192,03/11/2025,09/11/2025,CUST979,Tracy Barnes,Corporate,PROD6421,Charger,Electronics,South,Arizona,Josephside,4,567,20,1814.4,1522.58,291.82,Pay check,Pending,"Powell, Lozano and Summers",whitetimothy@keller-baxter.info,48,No,0
ORD1193,07/10/2025,08/10/2025,CUST111,Judith Smith,Consumer,PROD8002,Laptop,Electronics,West,North Carolina,Curtishaven,6,3429,20,16459.2,14532.51,1926.69,UPI,Returned,Black Ltd,kathryn47@harper.info,2,Yes,25
ORD1194,06/02/2024,13/02/2024,CUST865,Mason Shaw,Home office,PROD5279,Juice packs,Grocery,West,Oregon,South Markland,3,4474,20,10737.6,6826.16,3911.44,Credit card,Returned,"Gregory, Sherman and Marks",john31@martin.org,26,No,0
ORD1195,21/02/2025,26/02/2025,CUST790,Cassandra Love,Corporate,PROD1222,Pen,Office Supplies,West,Pennsylvania,Port Tabitha,6,3353,0,20118,15554.7,4563.3,Credit card,Cancelled,Arnold Inc,dillon02@lee-reyes.biz,20,No,0
ORD1196,07/06/2024,08/06/2024,CUST340,Thomas Austin,Consumer,PROD1177,Keyboard,Electronics,West,Michigan,Smithfort,8,3585,15,24378,16843.59,7534.41,UPI,Pending,Small and Sons,gwendolyn63@scott-williams.com,42,No,0
ORD1197,12/02/2025,18/02/2025,CUST190,Tyler West,Home office,PROD8584,Laptop,Electronics,East,Pennsylvania,North Chadhaven,7,874,10,5506.2,4883.48,622.72,UPI,Cancelled,"Patterson, Austin and Young",wallacelisa@garcia.com,43,No,0
ORD1198,21/12/2023,23/12/2023,CUST156,Brett Webb,Consumer,PROD2152,Charger,Electronics,West,Massachusetts,East Bryanmouth,9,3296,20,23731.2,16986.55,6744.65,Credit card,Cancelled,"Garcia, White and Gibson",brewerpaul@adams.com,6,Yes,35
ORD1199,28/03/2024,30/03/2024,CUST603,Julie Chandler,Consumer,PROD9085,Maggi,Grocery,North,Wyoming,Nortonfurt,5,1659,0,8295,6445.33,1849.67,Pay check,Cancelled,Mendoza-Pearson,matthew21@dawson-vasquez.biz,43,No,0
ORD1200,13/09/2024,14/09/2024,CUST813,Rebecca Murillo,Home office,PROD5064,Laptop,Electronics,East,Arkansas,Lisamouth,5,270,10,1215,839.2,375.8,Pay check,Returned,"Gonzales, Perez and Rasmussen",amanda25@mendez.biz,18,No,0
ORD1201,23/09/2025,26/09/2025,CUST655,Amanda Logan,Consumer,PROD5607,Dining table,Furniture,East,Texas,Port Stephanie,5,3218,5,15285.5,12091.24,3194.26,Credit card,Returned,Bates-Lewis,ujohnson@fritz.com,48,No,0
ORD1202,09/02/2025,11/02/2025,CUST222,Juan Thompson,Home office,PROD6291,Protein,Grocery,East,Connecticut,West Katieberg,7,3084,10,19429.2,13286.44,6142.76,Cash,Returned,Anderson and Sons,ylevy@wilson.info,42,No,0
ORD1203,20/01/2025,22/01/2025,CUST411,Benjamin Paul,Home office,PROD4032,Mouse,Electronics,East,New Hampshire,New Davidfort,7,4769,20,26706.4,22166.2,4540.2,Cash,Pending,Sherman and Sons,jennifer51@hodge.com,45,No,0
ORD1204,02/04/2025,07/04/2025,CUST568,Nancy Sanchez,Corporate,PROD5885,Dining table,Furniture,West,New York,Lake Caitlin,8,654,5,4970.4,3681.95,1288.45,Pay check,Cancelled,Wallace-Thomas,sextonamber@king.com,2,Yes,39
